timestamp,pm2.5,temperature,humidity,pressure,pm2.5_out,temperature_out,humidity_out,pressure_out
2022-03-29T17:00:00Z,34.8,23.1,44.2,996.9,18.9,11.83,47.14,998.83
2022-03-29T18:00:00Z,33.7,23.1,45.1,996.1,24.6,11.11,48.58,998.68
2022-03-29T19:00:00Z,33,23,46.8,996,31.6,9.71,52.84,998.71
2022-03-29T20:00:00Z,31.1,22.9,43.5,996,35.2,8.56,55.99,998.62
2022-03-29T21:00:00Z,26.7,23.2,45.6,996,28.7,7.74,57.65,998.59
2022-03-29T22:00:00Z,27.3,23.3,48.1,996,27.4,7.12,60.8,998.35
2022-03-29T23:00:00Z,25.4,23.2,49,996,37.2,6.75,64.6,998.41
2022-03-30T00:00:00Z,24.2,23.2,49,996,35.2,6.27,66.81,998.39
2022-03-30T01:00:00Z,23.5,23.1,49.2,996,35.6,5.66,69.47,998.36
2022-03-30T02:00:00Z,22.3,23,49.8,995.2,34,5.25,73.28,998.36
2022-03-30T03:00:00Z,22.8,23,49.8,995,30.8,4.89,74.74,998.11
2022-03-30T04:00:00Z,21.7,23,49.9,995,42.2,4.42,75.95,997.56
2022-03-30T05:00:00Z,23.8,22.9,49.2,995,39.7,4.11,76.72,997.29
2022-03-30T06:00:00Z,51.5,22.9,49,995.4,42.2,4.15,77.79,997.24
2022-03-30T07:00:00Z,51.4,23,48.3,996,45.5,4.34,80.18,997.41
2022-03-30T08:00:00Z,44.5,23.2,47,996,32.4,5.78,80.11,997.62
2022-03-30T09:00:00Z,36.9,23.1,47,996,27.5,7.55,74.5,997.82
2022-03-30T10:00:00Z,33.2,23,46.7,995.8,17.1,9.22,66.49,997.98
2022-03-30T11:00:00Z,28.8,23,46,995.8,10.5,10.22,58.79,997.91
2022-03-30T12:00:00Z,26,22.9,46,995,8.5,10.75,52.71,997.74
2022-03-30T13:00:00Z,21.6,22.8,45.7,995,8.5,11.44,47.38,997.61
2022-03-30T14:00:00Z,17.2,22.7,45,995,10.7,12.01,42.88,997.42
2022-03-30T15:00:00Z,16.4,22.6,45,995,10.7,12.21,39.59,997.38
2022-03-30T16:00:00Z,14.2,22.4,45,995,15.8,12.36,37.01,997.15
2022-03-30T17:00:00Z,13.8,22.4,44.2,995.6,14.8,12.36,36.22,996.9
2022-03-30T18:00:00Z,13.8,23,41.2,996,26.4,11.22,38.26,997.2
2022-03-30T19:00:00Z,11.9,23.4,42.7,996.8,26.7,9.24,45.23,997.7
2022-03-30T20:00:00Z,10.4,23.4,44.2,997,27.6,8.04,52.97,998.23
2022-03-30T21:00:00Z,8.5,23.5,45.2,997,16.8,7.07,61.53,998.65
2022-03-30T22:00:00Z,7.3,23.2,47.7,997,18.2,5.7,68.87,998.75
2022-03-30T23:00:00Z,6.8,23.1,48,996.2,15.4,5.3,69.55,998.81
2022-03-31T00:00:00Z,6.1,23.1,48,996,14.1,4.56,71.89,998.79
2022-03-31T01:00:00Z,5.5,23.1,47.1,996,13,3.9,73.56,998.61
2022-03-31T02:00:00Z,4.6,23,46.8,996,12.6,2.82,69.96,998.44
2022-03-31T03:00:00Z,4.2,23,46,996,11.7,2.49,70.3,998.19
2022-03-31T04:00:00Z,4.2,22.9,46,996,11.8,1.97,69.84,998.07
2022-03-31T05:00:00Z,4,22.9,45.8,996.6,16.4,1.7,71.44,998.04
2022-03-31T06:00:00Z,5.1,22.8,44.2,997,16.1,1.91,71.91,998.28
2022-03-31T07:00:00Z,6,22.4,40.5,997,14.1,1.93,73.35,998.65
2022-03-31T08:00:00Z,5.1,22.5,41.1,997,14,2.48,73.24,999.1
2022-03-31T09:00:00Z,4.4,22.4,42.9,997,10.6,3.89,69.35,999.17
2022-03-31T10:00:00Z,4.3,22.2,48.5,997,10,5.31,65.94,999.36
2022-03-31T11:00:00Z,7.2,22.1,51,997,9.2,6.44,57.19,999.29
2022-03-31T12:00:00Z,10.1,22.1,54.7,996.8,7.6,7.57,50.6,999.09
2022-03-31T13:00:00Z,8.9,22.2,55.6,996,9.1,8.21,45.07,998.9
2022-03-31T14:00:00Z,15.2,22.4,56.2,996,8.6,9.09,37.91,998.71
2022-03-31T15:00:00Z,20.8,23,55.4,995.8,50,9.82,34.41,998.44
2022-03-31T16:00:00Z,20.5,22.7,55,996,94.4,10.03,32.16,998.19
2022-03-31T17:00:00Z,20.8,22.7,54.8,996,33.7,9.48,32.46,997.65
2022-03-31T18:00:00Z,21.2,23.3,52.2,996.2,27.8,8.55,34.95,997.68
2022-03-31T19:00:00Z,19.3,23.3,52.8,996.1,77.3,7.61,36.42,998.26
2022-03-31T20:00:00Z,17.2,23,54.8,996,55.8,6.75,35.71,998.5
2022-03-31T21:00:00Z,14.3,22.9,56,996,29.8,6.01,36.68,998.43
2022-03-31T22:00:00Z,12.4,22.7,55,995.3,14.5,5.68,39.83,998.27
2022-03-31T23:00:00Z,10.5,22.6,54.2,995,12.5,4.92,41.58,997.97
2022-04-01T00:00:00Z,8.7,22.5,52.7,995,10.6,4.49,43.05,997.51
2022-04-01T01:00:00Z,7,22.5,51.5,994.4,7.7,4.28,44.58,997.14
2022-04-01T02:00:00Z,5.7,22.4,50.8,994,6.9,3.94,44.86,996.78
2022-04-01T03:00:00Z,4.6,22.3,50,994,7.4,3.39,45.9,996.47
2022-04-01T04:00:00Z,3.7,22.2,50.1,994,8.4,2.81,48.03,996.08
2022-04-01T05:00:00Z,3.9,22.3,50,994,8.3,2.23,50.82,995.74
2022-04-01T06:00:00Z,4.8,22.4,49,994,7.3,1.79,53.2,995.73
2022-04-01T07:00:00Z,4.3,22.3,48.1,994,8.1,1.7,52.91,995.84
2022-04-01T08:00:00Z,4,22.1,48,994,8.3,1.89,54.07,995.87
2022-04-01T09:00:00Z,3.8,22,48,994,9.4,2.19,54,995.82
2022-04-01T10:00:00Z,3.8,21.9,47.3,994,10,2.5,57.86,995.91
2022-04-01T11:00:00Z,3.6,21.8,47,993.4,9.9,3.31,53.48,996.02
2022-04-01T12:00:00Z,3,21.9,46,993,13.6,3.69,54.62,995.88
2022-04-01T13:00:00Z,3.4,22.7,43.7,993,15,4.2,57.51,995.64
2022-04-01T14:00:00Z,3.5,23,43,993,14.5,4.7,57.41,995.48
2022-04-01T15:00:00Z,3.1,23.2,43,993.6,13.5,4.61,59.53,995.49
2022-04-01T16:00:00Z,4.3,23.3,43,994,14.5,4.24,66.94,995.46
2022-04-01T17:00:00Z,4.3,23.4,43,994,15.8,3.8,70.42,995.73
2022-04-01T18:00:00Z,5.7,23.2,44.2,994.1,25.4,3.29,75.83,996.12
2022-04-01T19:00:00Z,6.8,22.7,47.9,994.6,34.5,3.03,76.22,996.41
2022-04-01T20:00:00Z,6.8,22.7,49.6,994.1,28,2.66,77.17,996.6
2022-04-01T21:00:00Z,7.2,22.6,51.2,994,33.5,2.36,80.15,996.64
2022-04-01T22:00:00Z,8.3,22.5,52.6,994,17.2,2.23,82.14,996.53
2022-04-01T23:00:00Z,7.6,22.4,53,994,17.5,2.14,82.42,996.37
2022-04-02T00:00:00Z,7.6,22.3,53,994,18.1,2,82.48,996.16
2022-04-02T01:00:00Z,6.5,22.2,53,994,14,1.88,81.82,995.94
2022-04-02T02:00:00Z,5.6,22.1,53,994,14.3,1.58,81.01,995.8
2022-04-02T03:00:00Z,5.6,22,52.8,994,15,1.32,80.89,995.74
2022-04-02T04:00:00Z,5.2,22,52,994,13.5,1.02,81.02,995.78
2022-04-02T05:00:00Z,5,21.9,51.2,994,18.1,0.81,81.84,995.88
2022-04-02T06:00:00Z,3.9,22.7,50,995,9.8,0.52,81.12,996.03
2022-04-02T07:00:00Z,6.5,22.6,47.8,995,11.4,0.25,83.34,996.38
2022-04-02T08:00:00Z,12.6,22.4,46.1,995,12.3,0.22,86.55,996.77
2022-04-02T09:00:00Z,11.7,22.9,44.5,995,16.7,0.61,85.95,996.99
2022-04-02T10:00:00Z,10.4,22.8,45,995,19.6,1.3,85.21,997.26
2022-04-02T11:00:00Z,10.1,22.5,45.8,995.2,15.8,2.12,82.21,997.54
2022-04-02T12:00:00Z,9.2,22.3,46,995,18.6,3.15,77.51,997.52
2022-04-02T13:00:00Z,9.8,22.6,45.6,995.7,26.2,4.58,69.62,997.59
2022-04-02T14:00:00Z,10,22.5,45.7,996,21.2,5.65,64.48,997.53
2022-04-02T15:00:00Z,14.1,22.2,45.2,996,18.5,6.47,58.94,997.63
2022-04-02T16:00:00Z,23.3,21.9,46,996.8,21.6,7.14,53.68,997.82
2022-04-02T17:00:00Z,20.2,21.7,48.3,997.7,20.4,7.07,49.95,998.18
2022-04-02T18:00:00Z,17.2,21.6,50.9,998.2,31.9,6.62,52.23,998.82
2022-04-02T19:00:00Z,16.5,21.6,55.2,999,39.5,5.64,53.32,999.63
2022-04-02T20:00:00Z,14.7,21.6,54.8,999.8,23.7,4.79,54.14,1000.33
2022-04-02T21:00:00Z,12.7,21.4,53,1000,36.2,4.03,56.56,1001
2022-04-02T22:00:00Z,12.6,21.5,53.9,1000.7,21.3,2.85,63.6,1001.57
2022-04-02T23:00:00Z,10.8,21.5,54.8,1001,23.2,1.98,68.38,1002.01
2022-04-03T00:00:00Z,9.1,21.5,55,1001,19.3,1.44,70.92,1002.41
2022-04-03T01:00:00Z,8.6,21.5,54.2,1001,17.2,0.93,72.42,1002.69
2022-04-03T02:00:00Z,7.2,21.5,54,1001,15.3,0.38,73.54,1002.76
2022-04-03T03:00:00Z,7.1,21.4,54,1001.3,17.1,-0.31,74.6,1002.81
2022-04-03T04:00:00Z,6.6,21.3,53.8,1002,14.6,-0.83,75.35,1003.16
2022-04-03T05:00:00Z,6.2,21.4,52.8,1002.7,14.8,-1.72,77.3,1003.39
2022-04-03T06:00:00Z,5.4,21.6,51.3,1003,17.7,-2.35,78.96,1003.91
2022-04-03T07:00:00Z,16.7,22.1,49.2,1003.8,16.4,-1.94,79.43,1004.53
2022-04-03T08:00:00Z,40.6,22.3,48.1,1004,17.2,-0.57,77.56,1005.06
2022-04-03T09:00:00Z,32.2,22.2,47.1,1004,19.2,1.05,73.73,1005.44
2022-04-03T10:00:00Z,24.6,22.1,47,1004,16,2.85,68.17,1005.69
2022-04-03T11:00:00Z,20.4,22,47.8,1003.9,14.7,4.36,64.29,1005.85
2022-04-03T12:00:00Z,17,21.8,52.7,1003.4,14.3,5.02,61.09,1005.87
2022-04-03T13:00:00Z,15.1,21.4,56.4,1003,9.5,5.74,57.1,1005.65
2022-04-03T14:00:00Z,11.8,21.5,58.4,1003,9.6,6.08,53.68,1005.36
2022-04-03T15:00:00Z,35.9,21.8,59.6,1003,10.5,6.26,51.01,1005.24
2022-04-03T16:00:00Z,35.2,22,57.9,1003.8,12,6.42,49.63,1005.12
2022-04-03T17:00:00Z,30.5,22,56.5,1004,12.3,6.39,50.32,1005.1
2022-04-03T18:00:00Z,27.2,22.3,55,1004,22.6,5.47,53.07,1005.46
2022-04-03T19:00:00Z,29.7,22.4,55.6,1004.7,39,4.4,56.13,1005.87
2022-04-03T20:00:00Z,27.2,22.3,56.3,1005,70.9,3.34,58.32,1006.2
2022-04-03T21:00:00Z,26,22,57.2,1005,76.3,2.68,60.7,1006.37
2022-04-03T22:00:00Z,23.8,21.9,57.1,1005,23.9,2.36,64.85,1006.46
2022-04-03T23:00:00Z,21.8,21.8,57,1004.7,26.6,2.26,68.97,1006.55
2022-04-04T00:00:00Z,17.3,21.7,55.8,1004,21.7,1.92,72,1006.64
2022-04-04T01:00:00Z,14.5,21.6,54.4,1003.9,17.2,1.54,74.03,1006.43
2022-04-04T02:00:00Z,12.8,21.5,54,1003,16.1,1.16,75.49,1006.06
2022-04-04T03:00:00Z,10.5,21.4,53.3,1003,18.1,0.6,75.13,1005.64
2022-04-04T04:00:00Z,8.9,21.3,53,1002.8,18.3,0.02,75.6,1005.09
2022-04-04T05:00:00Z,9.1,21.3,52.3,1002.6,16.1,-0.1,76.82,1004.74
2022-04-04T06:00:00Z,11.1,21.9,48.9,1002.5,17.6,0.22,79.44,1004.44
2022-04-04T07:00:00Z,12.5,21.9,49,1002,20.8,0.53,81.86,1004.33
2022-04-04T08:00:00Z,14,21.9,49,1001.4,28.3,1.18,83.76,1004.4
2022-04-04T09:00:00Z,12.9,21.8,49,1000.6,64,2.12,83.63,1004
2022-04-04T10:00:00Z,11.4,21.7,49,999.6,22.1,3.95,81.01,1003.42
2022-04-04T11:00:00Z,11,21.6,49,999,18.1,5.41,76.31,1002.55
2022-04-04T12:00:00Z,9.6,21.5,49,998.1,12.4,6.42,71.03,1001.67
2022-04-04T13:00:00Z,9.7,21.5,48.8,997,20.4,7.03,67.54,1001.02
2022-04-04T14:00:00Z,7.6,22.2,46.3,995.8,16,7.56,65.83,1000.17
2022-04-04T15:00:00Z,8.3,22.7,45.1,994.7,17.3,7.83,63.19,999.13
2022-04-04T16:00:00Z,8.8,22.9,44.6,993.8,20.1,7.97,60.64,998.1
2022-04-04T17:00:00Z,8.3,23,44,993,35.1,7.78,60.08,996.83
2022-04-04T18:00:00Z,12.1,23.1,44,992.1,19.2,7.01,60.32,995.92
2022-04-04T19:00:00Z,26.4,23.1,44.6,991,33,6.18,62.61,995.09
2022-04-04T20:00:00Z,28.5,23.1,47.3,990,77.2,5.57,64.76,994.28
2022-04-04T21:00:00Z,26.1,22.8,50.3,988.8,89.7,5.19,66.07,993.3
2022-04-04T22:00:00Z,23.2,22.4,52.2,988,31.6,5.3,66.29,992.21
2022-04-04T23:00:00Z,20.9,22.2,53,987.6,31.4,4.86,71.34,991.15
2022-04-05T00:00:00Z,18.7,22.1,54,986.4,21.3,4.4,77.42,990.44
2022-04-05T01:00:00Z,14.9,22,54.4,985.9,23.1,3.54,84.18,989.76
2022-04-05T02:00:00Z,12.5,21.9,55,985,22.3,3.4,86.33,988.79
2022-04-05T03:00:00Z,10.9,21.8,55,985,19.1,3.52,87.12,988.16
2022-04-05T04:00:00Z,8.9,21.7,55,985,19.7,3.83,87.13,987.64
2022-04-05T05:00:00Z,8.8,22.2,52.6,985.1,19.5,4.46,86.5,987.34
2022-04-05T06:00:00Z,7.6,22.8,49.8,986,21.5,4.97,86.5,987.2
2022-04-05T07:00:00Z,6.1,23.1,48.9,986,18.4,5.64,82.53,987.47
2022-04-05T08:00:00Z,5.4,23.6,47.7,987,10.8,6.57,80.2,988.07
2022-04-05T09:00:00Z,5.1,23.5,47.5,987.5,7.1,6.64,77.53,988.53
2022-04-05T10:00:00Z,4.6,23.2,48,988.1,3.8,7.36,73.28,989.05
2022-04-05T11:00:00Z,4,23.1,47.4,989,6.3,8.53,62.87,989.74
2022-04-05T12:00:00Z,28.1,23.2,47,989.3,5.3,8.8,56.89,990.41
2022-04-05T13:00:00Z,35.1,23.2,47,990,7.8,8.93,54.92,991.21
2022-04-05T14:00:00Z,30.9,23.1,47,990.2,6.6,9.71,52.67,991.56
2022-04-05T15:00:00Z,28.9,22.7,47.5,991,8.3,9.63,50.87,992.02
2022-04-05T16:00:00Z,23.6,22.6,48,991.5,10.5,9.49,49.99,992.39
2022-04-05T17:00:00Z,21.8,22.5,48,992,11.5,9.4,50.69,993.03
2022-04-05T18:00:00Z,20.5,22.4,47.8,992.8,19.1,8.46,54.77,993.63
2022-04-05T19:00:00Z,21,22.4,49.9,993,29.9,7.66,59.11,994.16
2022-04-05T20:00:00Z,22,22.5,52.5,992.1,29.5,6.68,62.52,994.75
2022-04-05T21:00:00Z,25.4,22.5,54.1,992,48.4,5.74,65.19,994.97
2022-04-05T22:00:00Z,30.8,22.4,55,992,49.1,4.97,69.47,994.34
2022-04-05T23:00:00Z,28,22.3,55.8,991.2,106.2,4.34,74.77,993.95
2022-04-06T00:00:00Z,27.1,22.3,56,991,39.8,4.75,78.89,993.82
2022-04-06T01:00:00Z,25.3,22.2,56,991,45.9,5.35,84.16,993.58
2022-04-06T02:00:00Z,22.2,22.1,56,991.4,19.6,5.59,87.03,993.47
2022-04-06T03:00:00Z,19.2,22.1,55.6,992.1,17.7,6.07,87.04,993.58
2022-04-06T04:00:00Z,15.7,22,55,992.7,15.4,6.12,86.69,993.67
2022-04-06T05:00:00Z,13.7,22.4,54,993,17.5,5.9,85.86,994.22
2022-04-06T06:00:00Z,13,22.8,52.2,993.3,16.1,5.71,85.32,994.66
2022-04-06T07:00:00Z,15.7,22.5,52,994,21.3,5.72,85.68,995.09
2022-04-06T08:00:00Z,19.7,22.2,52,993.7,24.2,5.84,85.29,995.6
2022-04-06T09:00:00Z,17.3,22,52,993.5,7.4,6.02,84.38,995.72
2022-04-06T10:00:00Z,28.3,21.8,52,993,13.8,6.12,83.8,995.7
2022-04-06T11:00:00Z,33.5,21.7,52,992.9,13.1,6.7,83.46,995.61
2022-04-06T12:00:00Z,27.2,21.6,51.4,992.8,17.5,7.78,83.76,995.22
2022-04-06T13:00:00Z,25.4,21.6,51,992,21.6,9.11,83.57,994.78
2022-04-06T14:00:00Z,23.7,22.5,50.1,992,24.1,10.91,80.47,994.69
2022-04-06T15:00:00Z,64.8,22.9,51.9,991.8,34,12.59,75.87,994.42
2022-04-06T16:00:00Z,72.2,23,51.6,991,31.4,13.34,72.23,994.33
2022-04-06T17:00:00Z,72.4,22.6,52.7,991,21.3,13.49,71,993.91
2022-04-06T18:00:00Z,77.8,22.5,54.4,991,27.5,13.2,72.13,993.64
2022-04-06T19:00:00Z,72.2,22.6,54.8,991,28.9,12.29,74.63,993.58
2022-04-06T20:00:00Z,66.8,22.6,57,990.9,26,11.31,78.08,993.66
2022-04-06T21:00:00Z,60.7,22.5,58.3,990,85.7,11,78.62,993.46
2022-04-06T22:00:00Z,58.3,22.4,59.7,990,75,10.46,79.95,992.98
2022-04-06T23:00:00Z,54.5,22.4,60.8,989.3,74.4,9.82,82.09,992.54
2022-04-07T00:00:00Z,50.6,22.4,60.2,988.6,49.8,9.59,82.37,992.15
2022-04-07T01:00:00Z,46,22.3,60.2,988,43.9,9.53,82.26,991.54
2022-04-07T02:00:00Z,42.7,22.2,60.1,987.8,32.9,9.28,82.87,990.84
2022-04-07T03:00:00Z,38.8,22.2,60,987,28.4,9.15,83.41,990.26
2022-04-07T04:00:00Z,35.8,22.1,60,987,30,9.17,85.78,989.91
2022-04-07T05:00:00Z,31.2,22.5,58.2,987,20.5,9.15,91.53,989.41
2022-04-07T06:00:00Z,29.8,22.9,56.2,987,21.6,9.19,92,989.45
2022-04-07T07:00:00Z,25.2,23.1,55,986.1,16.4,9.77,90.85,989.39
2022-04-07T08:00:00Z,21.6,23,55,986,12.4,10.94,85.74,989.01
2022-04-07T09:00:00Z,18.8,23,54.5,985.8,9.5,12.81,78.11,988.72
2022-04-07T10:00:00Z,14.2,22.8,52.7,985,6.4,14.16,70.74,988.54
2022-04-07T11:00:00Z,15,22.7,52,984,8.7,15.45,63.7,988
2022-04-07T12:00:00Z,15.1,22.6,52,983.3,9.2,16.1,59.08,987.2
2022-04-07T13:00:00Z,14.1,22.5,52.2,982.2,6.6,16.59,55.89,986.5
2022-04-07T14:00:00Z,11.3,22.5,51.8,980.9,6.1,16.71,53.3,985.8
2022-04-07T15:00:00Z,7.8,22.6,50.1,980,3.8,17.36,50.61,984.58
2022-04-07T16:00:00Z,95.9,22.4,49.2,979,3,17.95,48.67,983.36
2022-04-07T17:00:00Z,288.8,22.3,48.2,978.1,3.1,18.01,47.29,982.41
2022-04-07T18:00:00Z,209.8,22.4,47,977.5,39.7,17.2,48.93,981.42
2022-04-07T19:00:00Z,154.1,22.3,50.1,976.9,16.6,16.26,52.79,980.62
2022-04-07T20:00:00Z,129.5,22.4,51.9,976.3,53.2,15.51,55.96,979.95
2022-04-07T21:00:00Z,112.6,22.5,55.2,977.9,46.8,14.8,59.95,979.31
2022-04-07T22:00:00Z,95.2,22.5,56.7,977.9,13.7,13.82,69.61,978.97
2022-04-07T23:00:00Z,80.2,22.5,57.8,978,4,12.46,76.12,980.15
2022-04-08T00:00:00Z,70.4,22.5,58,977.6,5.2,11.02,79.78,980.18
2022-04-08T01:00:00Z,59.9,22.4,58,977.8,3.9,10.74,79.47,980.2
2022-04-08T02:00:00Z,50.5,22.4,57.8,978.1,12.5,10.67,79.65,980.03
2022-04-08T03:00:00Z,45.4,22.4,57,979,5.6,10.43,80.48,980.18
2022-04-08T04:00:00Z,38,22.3,56.9,979.2,4.9,9.8,78.84,980.75
2022-04-08T05:00:00Z,27.8,22.3,53.1,980,3.5,9.32,77.9,981.13
2022-04-08T06:00:00Z,22.6,22.5,48.7,980.6,2.9,9,76.74,981.56
2022-04-08T07:00:00Z,24.1,22.6,49.8,981.6,4.2,8.6,76.08,982.15
2022-04-08T08:00:00Z,19.8,22.4,50.5,982.8,4.4,8.03,77.27,983.02
2022-04-08T09:00:00Z,19.1,22.3,51,984,3.6,8.2,77.41,983.99
2022-04-08T10:00:00Z,18.7,22.2,51.4,985.1,3.2,8.74,74.81,985.2
2022-04-08T11:00:00Z,14.8,22.1,52,986,3.8,9.21,73.47,986.21
2022-04-08T12:00:00Z,9.9,22.1,50.2,986.2,3.3,9.22,71.49,987.34
2022-04-08T13:00:00Z,14.5,21.9,47.9,986.1,3,9.46,66.81,988.25
2022-04-08T14:00:00Z,22,21.8,53.8,987,2.6,10.39,63.01,988.62
2022-04-08T15:00:00Z,16.5,21.9,56.4,987,3.7,10.47,61.8,988.37
2022-04-08T16:00:00Z,12.3,22.7,57,987.5,10.4,9.39,65.01,989.29
2022-04-08T17:00:00Z,11.3,23,57.4,987.4,17,9.51,64.35,989.36
2022-04-08T18:00:00Z,13.9,23,59,987.9,10.7,9.35,62.52,989.69
2022-04-08T19:00:00Z,20.7,22.7,60.3,987.6,20,8.75,63.77,989.69
2022-04-08T20:00:00Z,25.7,22.6,60.8,987,74.7,8.33,65.65,989.9
2022-04-08T21:00:00Z,32.5,22.6,59.6,987,60.8,7.62,67.65,989.78
2022-04-08T22:00:00Z,29.6,22.7,61.6,986.8,70.3,7.27,72.47,989.22
2022-04-08T23:00:00Z,26.2,22.7,62,986,36.6,7.1,77.37,989.06
2022-04-09T00:00:00Z,22.4,22.7,62,986,20.8,7.12,80.21,988.89
2022-04-09T01:00:00Z,19.2,22.6,62,986,18.6,7.15,83.11,988.52
2022-04-09T02:00:00Z,16.8,22.6,61.3,985.3,13.2,7.08,85.4,987.96
2022-04-09T03:00:00Z,15.3,22.5,61,986,10.2,6.82,87.51,987.87
2022-04-09T04:00:00Z,13.2,22.5,60.3,986,11.5,6.32,90.41,987.72
2022-04-09T05:00:00Z,12.5,22.5,60,986.8,13.2,6.29,92.96,987.95
2022-04-09T06:00:00Z,11.5,22.5,60.7,987,12.9,6.51,94.32,988.46
2022-04-09T07:00:00Z,11.8,22.5,60.3,987.8,13,6.65,94.25,988.85
2022-04-09T08:00:00Z,10.3,22.4,58.9,989.1,12.7,7.06,91.34,989.29
2022-04-09T09:00:00Z,12.8,22.5,58,990,13.2,7.7,85.91,990.09
2022-04-09T10:00:00Z,14,22.5,56.9,990.9,14.9,8.39,78.42,991.29
2022-04-09T11:00:00Z,14.3,22.4,55.8,991.6,21.3,9.27,68.43,992.03
2022-04-09T12:00:00Z,12.3,22.4,55,992.4,19.4,9.83,60.96,992.96
2022-04-09T13:00:00Z,10.8,22.3,55,993,10.9,10.42,54.47,993.69
2022-04-09T14:00:00Z,9.8,22.2,55,993.8,12.3,10.57,50.11,994.43
2022-04-09T15:00:00Z,8.8,22.2,55,994,11,10.68,44.27,995.04
2022-04-09T16:00:00Z,8.2,22.1,55,994.8,12.7,10.57,43.18,995.65
2022-04-09T17:00:00Z,7.4,22,55,995.2,11.1,10.38,44.4,996.13
2022-04-09T18:00:00Z,7.9,22,55.1,996,11,10.01,45.53,996.58
2022-04-09T19:00:00Z,31,22,60.4,996,17.5,8.81,50.75,997.19
2022-04-09T20:00:00Z,33.5,22,60.8,996.5,52.3,8.02,56.62,998.04
2022-04-09T21:00:00Z,32.9,22,60.8,997.2,78.9,7.29,59.37,998.17
2022-04-09T22:00:00Z,29.7,22.1,62,998,35.2,6.61,62.48,998.48
2022-04-09T23:00:00Z,26.4,22,62,998.3,36.6,6.17,65.48,999.24
2022-04-10T00:00:00Z,24.6,22.1,62,999,23.5,5.81,69.11,999.87
2022-04-10T01:00:00Z,23.4,22,62,999.2,18.3,5.51,76.86,1000.37
2022-04-10T02:00:00Z,21.2,22,61.4,1000,24.6,5.12,80.4,1000.78
2022-04-10T03:00:00Z,19.8,21.9,60.9,1000.2,12.3,4.76,80.79,1001.28
2022-04-10T04:00:00Z,16,21.9,60,1001,31.1,4.23,81.01,1001.71
2022-04-10T05:00:00Z,13.1,22.1,58.2,1001.4,22.6,3.98,80.89,1002.09
2022-04-10T06:00:00Z,12.2,22.8,57,1002,11.1,3.81,79.34,1002.88
2022-04-10T07:00:00Z,14.3,23.3,55.7,1002,7.2,5.08,76.52,1003.42
2022-04-10T08:00:00Z,12.1,23.3,55.3,1002.8,6.8,6.56,70.71,1003.76
2022-04-10T09:00:00Z,12,22.3,44.9,1003,7.7,6.87,66.12,1004
2022-04-10T10:00:00Z,10.4,21.6,42.7,1003,6.9,7.24,63.3,1004.43
2022-04-10T11:00:00Z,9.2,21.5,45,1004,7.6,7.43,61.63,1004.91
2022-04-10T12:00:00Z,8.2,21.6,47.6,1004,8.9,8,59.09,1005.19
2022-04-10T13:00:00Z,8,21.6,48.9,1004,12.1,8.4,56.7,1005.52
2022-04-10T14:00:00Z,7.6,21.6,49.7,1004,11,8.74,54.14,1005.76
2022-04-10T15:00:00Z,7.1,21.6,50,1004.9,8.4,9.05,52.72,1005.81
2022-04-10T16:00:00Z,6.8,22.2,50.2,1005,10.2,9.05,52.77,1006.13
2022-04-10T17:00:00Z,7.7,22.5,55.6,1005,12.3,9.14,53.23,1006.44
2022-04-10T18:00:00Z,9.7,22.7,55.7,1006,15.2,8.69,54.64,1006.69
2022-04-10T19:00:00Z,15.2,22.7,55,1006,26.4,7.85,57.13,1007.03
2022-04-10T20:00:00Z,24.7,22.8,55.2,1006,39.3,6.79,61.13,1007.54
2022-04-10T21:00:00Z,29.2,22.7,58.3,1006.2,86.4,5.8,67.96,1007.88
2022-04-10T22:00:00Z,29.2,22.5,59,1007,55.5,4.98,75.05,1008.18
2022-04-10T23:00:00Z,31.5,22.4,59,1007,39.8,4.13,81.45,1008.26
2022-04-11T00:00:00Z,29.9,22.3,58.6,1007,40.9,3.73,82.38,1008.44
2022-04-11T01:00:00Z,25.8,22.2,58,1007.3,42.6,3.31,83.84,1008.56
2022-04-11T02:00:00Z,23.6,22.1,58,1008,20.4,3.04,87.84,1008.8
2022-04-11T03:00:00Z,19.5,22,58,1008,17.8,2.91,89.03,1009.15
2022-04-11T04:00:00Z,17.6,22.2,56.5,1008.2,20,2.53,87.5,1009.49
2022-04-11T05:00:00Z,17.2,22.7,54.1,1009,20.5,2.52,86.32,1009.68
2022-04-11T06:00:00Z,20.4,22.9,46,1009,26.6,2.9,84.47,1010.08
2022-04-11T07:00:00Z,19.2,22.2,41.6,1009,27.4,3.13,84.08,1010.46
2022-04-11T08:00:00Z,19.4,21.6,39.5,1009.8,25.6,4.42,81.1,1010.79
2022-04-11T09:00:00Z,17,21.6,41.2,1010,22.6,5.79,74.31,1011.13
2022-04-11T10:00:00Z,16.9,21.6,43.7,1009.8,21,7.12,69.04,1011.41
2022-04-11T11:00:00Z,18,21.3,45.1,1009.1,20.4,8.08,63.12,1011.51
2022-04-11T12:00:00Z,18.5,21.3,49.6,1009,16.9,8.65,58.66,1011.37
2022-04-11T13:00:00Z,16.6,21.4,52.7,1009,15.3,8.96,58.03,1011.24
2022-04-11T14:00:00Z,17.5,22.4,55.5,1009,13.7,9.69,53.45,1011.05
2022-04-11T15:00:00Z,26.1,22.7,54.9,1009,11.7,9.66,50.44,1011.01
